sample_name	amplicon_number	No amp/Invalid	Non-cyclic	Integration	Hybrid	Cyclic
KMS11_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	amplicon3	0.08333333333333333	0.5	0.41666666666666663	0.0	0.0
KMS11_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	amplicon4	0.0	1.0	0.0	0.0	0.0
KMS11_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	amplicon5	0.125	0.5	0.375	0.0	0.0
KMS11_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	amplicon6	0.0	0.0	0.0	0.0	0.0
KNS62_LUNG	amplicon1	0.0065359477124183	0.5261437908496732	0.05555555555555555	0.0	0.4117647058823529
KNS62_LUNG	amplicon2	0.0	0.3333333333333333	0.5	0.0	0.16666666666666666
KU1919_URINARY_TRACT	amplicon1	0.22555555555555554	0.33222222222222225	0.4422222222222223	0.0	0.0
KU1919_URINARY_TRACT	amplicon2	0.0	0.0	0.0	0.0	0.0
KU1919_URINARY_TRACT	amplicon3	0.0	1.0	0.0	0.0	0.0
KU1919_URINARY_TRACT	amplicon4	0.32012162440733866	0.1928488971346114	0.48702947845804984	0.0	0.0
KU1919_URINARY_TRACT	amplicon5	0.0	0.0	0.0	0.0	0.0
KYSE180_OESOPHAGUS	amplicon1	0.0	0.25	0.5	0.0	0.25
KYSE180_OESOPHAGUS	amplicon2	0.16666666666666666	0.14583333333333334	0.625	0.0	0.0625
KYSE180_OESOPHAGUS	amplicon3	0.0	1.0	0.0	0.0	0.0
KYSE180_OESOPHAGUS	amplicon4	0.0	1.0	0.0	0.0	0.0
KYSE180_OESOPHAGUS	amplicon5	0.051921453766691855	0.4644142101284958	0.30332262534643484	0.15295162509448224	0.027390085663895194
KYSE30_OESOPHAGUS	amplicon10	0.27199999999999996	0.05800000000000001	0.612	0.0	0.05800000000000001
KYSE30_OESOPHAGUS	amplicon11	0.0	1.0	0.0	0.0	0.0
KYSE30_OESOPHAGUS	amplicon12	0.09372685185185187	0.5915277777777778	0.27134259259259264	0.028935185185185185	0.014467592592592593
KYSE30_OESOPHAGUS	amplicon13	0.0	1.0	0.0	0.0	0.0
KYSE30_OESOPHAGUS	amplicon14	0.0	0.0	0.0	0.0	0.0
KYSE30_OESOPHAGUS	amplicon1	0.023090277777777772	0.793923611111111	0.11701388888888885	0.04513888888888887	0.020833333333333325
KYSE30_OESOPHAGUS	amplicon2	0.0	0.1111111111111111	0.4444444444444445	0.0	0.4444444444444445
KYSE30_OESOPHAGUS	amplicon3	0.025	0.7416666666666667	0.2333333333333333	0.0	0.0
KYSE30_OESOPHAGUS	amplicon4	0.08333333333333331	0.5303030303030304	0.36363636363636365	0.0	0.022727272727272728
KYSE30_OESOPHAGUS	amplicon5	0.0	0.25	0.5	0.0	0.25
KYSE30_OESOPHAGUS	amplicon6	0.14722222222222223	0.025	0.43888888888888894	0.1	0.28888888888888886
KYSE30_OESOPHAGUS	amplicon7	0.4864417989417989	0.052827380952380945	0.42592592592592593	0.019923941798941795	0.014880952380952378
KYSE30_OESOPHAGUS	amplicon8	1.0	0.0	0.0	0.0	0.0
KYSE30_OESOPHAGUS	amplicon9	0.0	0.0	0.0	0.0	0.0
KYSE410_OESOPHAGUS	amplicon10	0.0	1.0	0.0	0.0	0.0
KYSE410_OESOPHAGUS	amplicon11	0.2283780178738162	0.3325796985460851	0.4390422835800988	0.0	0.0
KYSE410_OESOPHAGUS	amplicon12	0.0	0.25	0.5	0.0	0.25
KYSE410_OESOPHAGUS	amplicon13	0.009613567649281935	0.3665997614323507	0.15464356575963717	0.3128802910052909	0.15626281415343918
KYSE410_OESOPHAGUS	amplicon14	0.11111111111111108	0.11111111111111108	0.6666666666666666	0.0	0.11111111111111108
KYSE410_OESOPHAGUS	amplicon1	0.08333333333333333	0.4166666666666667	0.5	0.0	0.0
KYSE410_OESOPHAGUS	amplicon2	0.05092592592592592	0.6481481481481483	0.300925925925926	0.0	0.0
KYSE410_OESOPHAGUS	amplicon3	0.021496174154041647	0.14546741321327242	0.16624554974969052	0.3081706595681751	0.3586202033148203
KYSE410_OESOPHAGUS	amplicon4	0.6111111111111112	0.05555555555555556	0.33333333333333337	0.0	0.0
KYSE410_OESOPHAGUS	amplicon5	0.25	0.25	0.5	0.0	0.0
KYSE410_OESOPHAGUS	amplicon6	0.25	0.25	0.5	0.0	0.0
KYSE410_OESOPHAGUS	amplicon7	0.0	0.25	0.5	0.0	0.25
KYSE410_OESOPHAGUS	amplicon8	0.0	1.0	0.0	0.0	0.0
KYSE410_OESOPHAGUS	amplicon9	0.0	1.0	0.0	0.0	0.0
KYSE450_OESOPHAGUS	amplicon1	0.007936507936507938	0.7830687830687831	0.1415343915343916	0.0462962962962963	0.021164021164021166
KYSE450_OESOPHAGUS	amplicon2	0.0	0.0	0.0	0.0	0.0
KYSE450_OESOPHAGUS	amplicon3	0.0	1.0	0.0	0.0	0.0
KYSE450_OESOPHAGUS	amplicon4	0.5034722222222222	0.08680555555555555	0.4097222222222222	0.0	0.0
KYSE450_OESOPHAGUS	amplicon5	0.25	0.25	0.5	0.0	0.0
KYSE450_OESOPHAGUS	amplicon6	0.054166666666666675	0.0075000000000000015	0.22500000000000006	0.0	0.7133333333333333
KYSE450_OESOPHAGUS	amplicon7	0.25	0.25	0.5	0.0	0.0
KYSE520_OESOPHAGUS	amplicon10	0.0	0.0	0.0	0.0	0.0
KYSE520_OESOPHAGUS	amplicon11	0.25	0.25	0.5	0.0	0.0
KYSE520_OESOPHAGUS	amplicon12	0.0	0.0	0.0	0.0	0.0
KYSE520_OESOPHAGUS	amplicon1	0.0	0.37432765151515146	0.05952380952380953	0.3647375541125541	0.20141098484848488
KYSE520_OESOPHAGUS	amplicon2	0.11851851851851851	0.5407407407407407	0.34074074074074073	0.0	0.0
KYSE520_OESOPHAGUS	amplicon3	0.05	0.4180555555555555	0.29722222222222217	0.1833333333333333	0.05138888888888889
KYSE520_OESOPHAGUS	amplicon4	0.26388888888888884	0.2222222222222222	0.513888888888889	0.0	0.0
KYSE520_OESOPHAGUS	amplicon5	0.0	0.25	0.5	0.0	0.25
KYSE520_OESOPHAGUS	amplicon6	0.25	0.25	0.5	0.0	0.0
KYSE520_OESOPHAGUS	amplicon7	0.0	1.0	0.0	0.0	0.0
KYSE520_OESOPHAGUS	amplicon8	0.0	0.0	0.0	0.0	0.0
KYSE520_OESOPHAGUS	amplicon9	0.0	0.0	0.0	0.0	0.0
KYSE70_OESOPHAGUS	amplicon1	0.4444444444444444	0.1111111111111111	0.4444444444444444	0.0	0.0
KYSE70_OESOPHAGUS	amplicon2	0.147037037037037	0.08189814814814812	0.5904629629629629	0.0	0.18060185185185182
KYSE70_OESOPHAGUS	amplicon3	0.0	0.25	0.5	0.0	0.25
KYSE70_OESOPHAGUS	amplicon4	0.0	0.25	0.5	0.0	0.25
KYSE70_OESOPHAGUS	amplicon5	0.030222222222222227	0.760888888888889	0.16888888888888892	0.03200000000000001	0.008000000000000002
KYSE70_OESOPHAGUS	amplicon6	0.0	0.0	0.0	0.0	0.0
KYSE70_OESOPHAGUS	amplicon7	0.22916666666666669	0.0	0.5000000000000001	0.0	0.27083333333333337
LAMA84_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	amplicon1	1.0	0.0	0.0	0.0	0.0
LAMA84_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	amplicon2	1.0	0.0	0.0	0.0	0.0
LAMA84_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	amplicon3	0.0	0.0	0.0	0.0	0.0
LC1F_LUNG	amplicon10	0.0	0.0	0.0	0.0	0.0
LC1F_LUNG	amplicon11	0.0	1.0	0.0	0.0	0.0
LC1F_LUNG	amplicon1	0.0	0.0	0.0	0.0	0.0
LC1F_LUNG	amplicon2	0.4444444444444444	0.2777777777777778	0.2777777777777778	0.0	0.0
LC1F_LUNG	amplicon3	0.05555555555555555	0.5555555555555555	0.3888888888888889	0.0	0.0
LC1F_LUNG	amplicon4	0.0	0.0	0.0	0.0	0.0
LC1F_LUNG	amplicon5	0.4751205286919573	0.0791737528344671	0.41467564503278775	0.023114887847030707	0.007915185593757021
LC1F_LUNG	amplicon6	0.0	0.0	0.0	0.0	0.0
LC1F_LUNG	amplicon7	0.0	0.0	0.0	0.0	0.0
LC1F_LUNG	amplicon8	0.0	0.0	0.0	0.0	0.0
LC1F_LUNG	amplicon9	0.0	0.0	0.0	0.0	0.0
LK2_LUNG	amplicon1	0.06313131313131314	0.5422979797979797	0.3661616161616163	0.02272727272727273	0.005681818181818183
LN18_CENTRAL_NERVOUS_SYSTEM	amplicon1	0.05555555555555556	0.5555555555555556	0.3888888888888889	0.0	0.0
LN18_CENTRAL_NERVOUS_SYSTEM	amplicon2	0.012345679012345678	0.9382716049382717	0.04938271604938271	0.0	0.0
LN18_CENTRAL_NERVOUS_SYSTEM	amplicon3	0.0	1.0	0.0	0.0	0.0
LN18_CENTRAL_NERVOUS_SYSTEM	amplicon4	0.0	0.0	0.0	0.0	0.0
LN18_CENTRAL_NERVOUS_SYSTEM	amplicon5	1.0	0.0	0.0	0.0	0.0
LN229_CENTRAL_NERVOUS_SYSTEM	amplicon1	1.0	0.0	0.0	0.0	0.0
LOVO_LARGE_INTESTINE	amplicon1	0.08333333333333334	0.5	0.4166666666666667	0.0	0.0
LU99_LUNG	amplicon1	0.0	0.0	0.0	0.0	0.0
LU99_LUNG	amplicon2	0.010416666666666666	0.9270833333333334	0.0625	0.0	0.0
LU99_LUNG	amplicon3	0.20588855295204503	0.3328882170152013	0.43005710926345836	0.024165406903502138	0.00700071386579323
MCF7_BREAST	amplicon1	0.10197140950775593	0.42801888446299535	0.24674076212529633	0.15705546424046213	0.0662134796634902
MCF7_BREAST	amplicon2	0.0	0.0	0.0	0.0	0.0
MCF7_BREAST	amplicon3	0.0	1.0	0.0	0.0	0.0
MCF7_BREAST	amplicon4	0.0	0.25	0.5	0.0	0.25
MCF7_BREAST	amplicon5	0.0	0.25	0.5	0.0	0.25
MCF7_BREAST	amplicon6	0.25	0.25	0.5	0.0	0.0
MCF7_BREAST	amplicon7	0.0	0.25	0.5	0.0	0.25
MCF7_BREAST	amplicon8	0.0	0.25	0.5	0.0	0.25
MDAMB134VI_BREAST	amplicon1	0.21945092322643345	0.2868942338840298	0.3095497246517655	0.10468496922578556	0.07942014901198576
MDAMB157_BREAST	amplicon1	1.0	0.0	0.0	0.0	0.0
MDAMB157_BREAST	amplicon2	0.0	1.0	0.0	0.0	0.0
MDAMB157_BREAST	amplicon3	1.0	0.0	0.0	0.0	0.0
MDAMB157_BREAST	amplicon4	0.037037037037037035	0.20370370370370372	0.5555555555555555	0.0	0.20370370370370372
MDAMB157_BREAST	amplicon5	0.0	1.0	0.0	0.0	0.0
MDAMB157_BREAST	amplicon6	0.2768055555555556	0.15583333333333332	0.451388888888889	0.07027777777777777	0.04569444444444444
MDAMB157_BREAST	amplicon7	1.0	0.0	0.0	0.0	0.0
MDAMB175VII_BREAST	amplicon1	0.1111111111111111	0.4444444444444444	0.4444444444444444	0.0	0.0
MDAMB175VII_BREAST	amplicon2	0.09660493827160498	0.24927983539094653	0.5454218106995883	0.04454732510288067	0.06414609053497944
MDAMB175VII_BREAST	amplicon3	0.0	0.0	0.0	0.0	0.0
MDAMB361_BREAST	amplicon1	0.023194444444444438	0.8380092592592591	0.13493827160493824	0.003086419753086419	0.0007716049382716048
MDAMB361_BREAST	amplicon2	0.0	0.0	0.0	0.0	0.0
MDAMB361_BREAST	amplicon3	0.0	0.5361111111111111	0.11388888888888889	0.28055555555555556	0.06944444444444445
MDAMB453_BREAST	amplicon1	0.10255208333333334	0.290625	0.5577083333333335	0.0	0.049114583333333336
MDAMB453_BREAST	amplicon2	0.16666666666666666	0.125	0.3333333333333333	0.25	0.125
MDAMB453_BREAST	amplicon3	0.11904761904761905	0.5000000000000001	0.380952380952381	0.0	0.0
MDAMB453_BREAST	amplicon4	0.11359126984126987	0.5024801587301587	0.3601190476190476	0.015873015873015876	0.007936507936507938
MDAMB453_BREAST	amplicon5	0.25	0.25	0.5	0.0	0.0
MDAMB453_BREAST	amplicon6	0.0	0.0	0.0	0.0	0.0
MDAMB453_BREAST	amplicon7	1.0	0.0	0.0	0.0	0.0
MDAMB453_BREAST	amplicon8	1.0	0.0	0.0	0.0	0.0
MDAMB453_BREAST	amplicon9	0.25	0.0	0.5	0.0	0.25
MFE280_ENDOMETRIUM	amplicon10	0.0	0.25	0.5	0.0	0.25
MFE280_ENDOMETRIUM	amplicon11	0.037037037037037035	0.20370370370370372	0.5555555555555555	0.0	0.20370370370370372
MFE280_ENDOMETRIUM	amplicon12	0.0	1.0	0.0	0.0	0.0
MFE280_ENDOMETRIUM	amplicon13	0.0	0.5555555555555556	0.22222222222222218	0.11111111111111109	0.11111111111111109
MFE280_ENDOMETRIUM	amplicon14	0.125	0.375	0.5	0.0	0.0
MFE280_ENDOMETRIUM	amplicon15	0.0	0.5722222222222222	0.19814814814814816	0.1962962962962963	0.03333333333333333
MFE280_ENDOMETRIUM	amplicon16	0.0	0.0	0.0	0.0	0.0
MFE280_ENDOMETRIUM	amplicon17	0.0	0.25	0.5	0.0	0.25
MFE280_ENDOMETRIUM	amplicon18	0.0	0.3333333333333333	0.5	0.0	0.16666666666666666
MFE280_ENDOMETRIUM	amplicon19	1.0	0.0	0.0	0.0	0.0
MFE280_ENDOMETRIUM	amplicon1	0.03472222222222222	0.27546296296296297	0.457175925925926	0.1412037037037037	0.09143518518518519
MFE280_ENDOMETRIUM	amplicon20	0.0	0.25	0.5	0.0	0.25
MFE280_ENDOMETRIUM	amplicon21	0.25	0.25	0.5	0.0	0.0
MFE280_ENDOMETRIUM	amplicon22	0.0	1.0	0.0	0.0	0.0
MFE280_ENDOMETRIUM	amplicon23	0.14583333333333334	0.14583333333333331	0.5972222222222222	0.0	0.1111111111111111
MFE280_ENDOMETRIUM	amplicon24	0.0	0.0	0.0	0.0	0.0
MFE280_ENDOMETRIUM	amplicon25	0.0	0.25	0.5	0.0	0.25
MFE280_ENDOMETRIUM	amplicon26	1.0	0.0	0.0	0.0	0.0
MFE280_ENDOMETRIUM	amplicon27	1.0	0.0	0.0	0.0	0.0
MFE280_ENDOMETRIUM	amplicon28	1.0	0.0	0.0	0.0	0.0
MFE280_ENDOMETRIUM	amplicon29	0.0	0.0	0.0	0.0	0.0
MFE280_ENDOMETRIUM	amplicon2	0.0	0.0	0.0	0.0	0.0
MFE280_ENDOMETRIUM	amplicon30	1.0	0.0	0.0	0.0	0.0
MFE280_ENDOMETRIUM	amplicon31	1.0	0.0	0.0	0.0	0.0
MFE280_ENDOMETRIUM	amplicon32	0.0	0.0	0.0	0.0	0.0
MFE280_ENDOMETRIUM	amplicon33	0.0	0.0	0.0	0.0	0.0
MFE280_ENDOMETRIUM	amplicon34	1.0	0.0	0.0	0.0	0.0
MFE280_ENDOMETRIUM	amplicon35	1.0	0.0	0.0	0.0	0.0
MFE280_ENDOMETRIUM	amplicon36	0.0	0.0	0.0	0.0	0.0
MFE280_ENDOMETRIUM	amplicon3	0.04166666666666667	0.3333333333333334	0.49999999999999994	0.06250000000000001	0.06250000000000001
MFE280_ENDOMETRIUM	amplicon4	0.0	1.0	0.0	0.0	0.0
MFE280_ENDOMETRIUM	amplicon5	0.0	0.2916666666666667	0.5000000000000001	0.0	0.20833333333333334
MFE280_ENDOMETRIUM	amplicon6	0.0	0.25	0.5	0.0	0.25
MFE280_ENDOMETRIUM	amplicon7	0.0	0.0	0.0	0.0	0.0
MFE280_ENDOMETRIUM	amplicon8	0.16666666666666666	0.0	0.6666666666666667	0.0	0.16666666666666666
MFE280_ENDOMETRIUM	amplicon9	0.0	0.25	0.5	0.0	0.25
MFE319_ENDOMETRIUM	amplicon1	0.1111111111111111	0.1111111111111111	0.4444444444444444	0.2222222222222222	0.1111111111111111
MIAPACA2_PANCREAS	amplicon1	1.0	0.0	0.0	0.0	0.0
MKN1_STOMACH	amplicon1	0.0	1.0	0.0	0.0	0.0
MKN1_STOMACH	amplicon2	0.3040326672335602	0.13312308673469395	0.4905786564625849	0.0403137755102041	0.03195181405895693
MKN1_STOMACH	amplicon3	0.03125000000000001	0.8125	0.15625000000000003	0.0	0.0
MKN1_STOMACH	amplicon4	0.25	0.25	0.5	0.0	0.0
MKN1_STOMACH	amplicon5	0.0	0.25	0.0	0.5	0.25
MKN1_STOMACH	amplicon6	0.27088541666666666	0.3813020833333333	0.3478125	0.0	0.0
MKN1_STOMACH	amplicon7	0.0	0.25	0.5	0.0	0.25
MKN45_STOMACH	amplicon10	1.0	0.0	0.0	0.0	0.0
MKN45_STOMACH	amplicon11	1.0	0.0	0.0	0.0	0.0
MKN45_STOMACH	amplicon1	0.06323025831954404	0.19357422473493904	0.3090607188821474	0.2577391677391677	0.17639563032420175
MKN45_STOMACH	amplicon2	0.30183318977892615	0.2784051105368935	0.3549899511915015	0.054934682744760266	0.00983706574791846
MKN45_STOMACH	amplicon3	0.0	1.0	0.0	0.0	0.0
MKN45_STOMACH	amplicon4	0.0	0.0	0.0	0.0	0.0
MKN45_STOMACH	amplicon5	0.0	0.0	0.0	0.0	0.0
MKN45_STOMACH	amplicon6	0.0	0.0	0.0	0.0	0.0
MKN45_STOMACH	amplicon7	1.0	0.0	0.0	0.0	0.0
MKN45_STOMACH	amplicon8	0.0	0.0	0.0	0.0	0.0
MKN45_STOMACH	amplicon9	1.0	0.0	0.0	0.0	0.0
MKN74_STOMACH	amplicon1	0.0	0.888888888888889	0.04444444444444444	0.04444444444444444	0.02222222222222222
MKN74_STOMACH	amplicon2	0.25	0.25	0.5	0.0	0.0
MKN74_STOMACH	amplicon3	0.0	1.0	0.0	0.0	0.0
MKN74_STOMACH	amplicon4	0.08333333333333333	0.75	0.16666666666666666	0.0	0.0
MKN74_STOMACH	amplicon5	0.07291666666666667	0.07291666666666667	0.6458333333333334	0.0	0.20833333333333334
MKN74_STOMACH	amplicon6	0.05787037037037036	0.6689814814814814	0.2731481481481481	0.0	0.0
MKN7_STOMACH	amplicon10	0.0	0.0	0.0	0.0	0.0
MKN7_STOMACH	amplicon11	0.0	1.0	0.0	0.0	0.0
MKN7_STOMACH	amplicon12	0.0	0.33333333333333337	0.5000000000000001	0.0	0.16666666666666669
MKN7_STOMACH	amplicon13	0.0	1.0	0.0	0.0	0.0
MKN7_STOMACH	amplicon14	0.1414282958553792	0.37157462522045864	0.4098393408289242	0.06254450507054674	0.014613233024691358
MKN7_STOMACH	amplicon15	0.0	1.0	0.0	0.0	0.0
MKN7_STOMACH	amplicon16	0.0	0.25	0.5	0.0	0.25
MKN7_STOMACH	amplicon17	0.0	0.0	0.0	0.0	0.0
MKN7_STOMACH	amplicon18	1.0	0.0	0.0	0.0	0.0
MKN7_STOMACH	amplicon19	1.0	0.0	0.0	0.0	0.0
MKN7_STOMACH	amplicon1	0.05574074074074073	0.07796296296296294	0.6377777777777778	0.0	0.22851851851851848
MKN7_STOMACH	amplicon2	0.0	0.0	0.0	0.0	0.0
MKN7_STOMACH	amplicon3	0.0	0.25	0.5	0.0	0.25
MKN7_STOMACH	amplicon4	0.0	0.25	0.5	0.0	0.25
MKN7_STOMACH	amplicon5	0.0	0.25	0.5	0.0	0.25
MKN7_STOMACH	amplicon6	0.07916666666666666	0.5166666666666667	0.3666666666666667	0.025	0.0125
MKN7_STOMACH	amplicon7	0.0	0.03253968253968255	0.0	0.2569444444444445	0.710515873015873
MKN7_STOMACH	amplicon8	0.0	0.625	0.25	0.0	0.125
MKN7_STOMACH	amplicon9	0.0	0.16666666666666669	0.6666666666666667	0.0	0.16666666666666669
MSTO211H_PLEURA	amplicon1	0.09090909090909091	0.5454545454545454	0.36363636363636365	0.0	0.0
MSTO211H_PLEURA	amplicon2	0.0	0.0	0.0	0.0	1.0
MSTO211H_PLEURA	amplicon3	0.041666666666666664	0.625	0.3333333333333333	0.0	0.0
NCIH1092_LUNG	amplicon1	0.0	0.08333333333333333	0.0	0.3333333333333333	0.5833333333333334
NCIH1092_LUNG	amplicon2	0.040711507743593306	0.06745504124514819	0.16753293052758292	0.2733583929439545	0.450942127539721
NCIH1184_LUNG	amplicon1	0.05456722840651414	0.027383915687487125	0.35266207998350857	0.14835884353741502	0.41702793238507535
NCIH1299_LUNG	amplicon1	0.14	0.38666666666666655	0.4733333333333334	0.0	0.0
NCIH1341_LUNG	amplicon1	0.0	0.1261574074074074	0.0	0.4976851851851852	0.37615740740740744
NCIH1341_LUNG	amplicon2	1.0	0.0	0.0	0.0	0.0
NCIH1341_LUNG	amplicon3	0.0	0.0	0.0	0.0	0.0
NCIH1341_LUNG	amplicon4	1.0	0.0	0.0	0.0	0.0
NCIH1341_LUNG	amplicon5	1.0	0.0	0.0	0.0	0.0
NCIH1341_LUNG	amplicon6	0.5	0.0	0.375	0.0	0.125
NCIH1355_LUNG	amplicon1	0.0	0.16666666666666669	0.6666666666666667	0.0	0.16666666666666669
NCIH1355_LUNG	amplicon2	0.0	0.0	0.0	0.0	0.0
NCIH1355_LUNG	amplicon3	0.05555555555555554	0.47885620915032684	0.28898692810457505	0.1382679738562091	0.03833333333333333
NCIH1355_LUNG	amplicon4	0.0	0.25	0.5	0.0	0.25
NCIH1355_LUNG	amplicon5	0.0	0.25	0.5	0.0	0.25
NCIH1355_LUNG	amplicon6	0.0	0.0	0.0	0.0	0.0
NCIH1435_LUNG	amplicon1	0.4444444444444444	0.1111111111111111	0.4444444444444444	0.0	0.0
NCIH1435_LUNG	amplicon2	0.029461279461279462	0.21790936576650866	0.17342489521060953	0.2191594516594517	0.3600450079021507
NCIH1435_LUNG	amplicon3	0.0	0.25	0.5	0.0	0.25
NCIH1435_LUNG	amplicon4	0.0	0.25	0.5	0.0	0.25
NCIH1435_LUNG	amplicon5	0.0	0.16666666666666669	0.6666666666666667	0.0	0.16666666666666669
NCIH1435_LUNG	amplicon6	0.12500000000000003	0.20833333333333334	0.5833333333333334	0.0	0.08333333333333334
NCIH1436_LUNG	amplicon1	0.05449074074074074	0.48986111111111114	0.2821296296296296	0.1452314814814815	0.028287037037037038
NCIH1436_LUNG	amplicon2	0.06666666666666668	0.55	0.38333333333333336	0.0	0.0
NCIH1437_LUNG	amplicon1	0.0	0.0	0.0	0.0	0.0
NCIH1437_LUNG	amplicon2	0.0	0.0	0.0	0.0	0.0
NCIH1437_LUNG	amplicon3	0.19444444444444448	0.3277777777777778	0.47777777777777775	0.0	0.0
NCIH1437_LUNG	amplicon4	0.29986375009774024	0.08294471811713192	0.49683448666823066	0.05258161310501211	0.06777543201188524
NCIH146_LUNG	amplicon1	0.0	0.0	0.0	0.0	0.0
NCIH146_LUNG	amplicon2	0.0	0.25	0.5	0.0	0.25
NCIH146_LUNG	amplicon3	0.2916666666666667	0.20833333333333334	0.5000000000000001	0.0	0.0
NCIH146_LUNG	amplicon4	1.0	0.0	0.0	0.0	0.0
NCIH157DM_LUNG	amplicon1	0.0	0.25	0.5	0.0	0.25
NCIH157DM_LUNG	amplicon2	0.0	0.0	0.0	0.0	0.0
NCIH157DM_LUNG	amplicon3	0.0	1.0	0.0	0.0	0.0
NCIH157DM_LUNG	amplicon4	0.019230769230769225	0.41880341880341876	0.18589743589743585	0.297008547008547	0.07905982905982903
NCIH1618_LUNG	amplicon1	1.0	0.0	0.0	0.0	0.0
NCIH1618_LUNG	amplicon2	1.0	0.0	0.0	0.0	0.0
NCIH1618_LUNG	amplicon3	0.0	0.0	0.0	0.0	0.0
NCIH1618_LUNG	amplicon4	1.0	0.0	0.0	0.0	0.0
NCIH1651_LUNG	amplicon10	0.1056111111111111	0.35977777777777775	0.4731111111111111	0.041	0.0205
NCIH1651_LUNG	amplicon11	0.1111111111111111	0.4444444444444444	0.4444444444444444	0.0	0.0
NCIH1651_LUNG	amplicon12	0.25	0.25	0.5	0.0	0.0
NCIH1651_LUNG	amplicon13	0.0	0.6666666666666666	0.3333333333333333	0.0	0.0
NCIH1651_LUNG	amplicon14	0.0	1.0	0.0	0.0	0.0
NCIH1651_LUNG	amplicon15	0.0	0.0	0.0	0.0	0.0
NCIH1651_LUNG	amplicon16	0.0	0.0	0.0	0.0	0.0
NCIH1651_LUNG	amplicon17	0.25	0.25	0.5	0.0	0.0
NCIH1651_LUNG	amplicon18	0.0	1.0	0.0	0.0	0.0
NCIH1651_LUNG	amplicon19	0.0	0.0	0.0	0.0	0.0
NCIH1651_LUNG	amplicon1	0.0	1.0	0.0	0.0	0.0
NCIH1651_LUNG	amplicon20	0.07291666666666667	0.20833333333333334	0.5000000000000001	0.14583333333333334	0.07291666666666667
NCIH1651_LUNG	amplicon21	0.08333333333333333	0.16203703703703703	0.4166666666666667	0.23148148148148148	0.10648148148148147
NCIH1651_LUNG	amplicon22	0.2156190476190476	0.10347619047619046	0.5027301587301587	0.12038095238095238	0.057793650793650786
NCIH1651_LUNG	amplicon23	0.0	1.0	0.0	0.0	0.0
NCIH1651_LUNG	amplicon24	0.0	0.0	0.0	0.0	0.0
NCIH1651_LUNG	amplicon25	0.0	0.0	0.0	0.0	0.0
NCIH1651_LUNG	amplicon26	1.0	0.0	0.0	0.0	0.0
NCIH1651_LUNG	amplicon27	0.0	0.0	0.0	0.0	0.0
NCIH1651_LUNG	amplicon2	0.09873015873015872	0.4663492063492063	0.4006349206349206	0.02285714285714285	0.011428571428571425
NCIH1651_LUNG	amplicon3	0.0	0.0	0.0	0.0	0.0
NCIH1651_LUNG	amplicon4	0.1111111111111111	0.4444444444444444	0.4444444444444444	0.0	0.0
NCIH1651_LUNG	amplicon5	0.12351851851851851	0.2753703703703703	0.4469444444444444	0.1304320987654321	0.023734567901234568
NCIH1651_LUNG	amplicon6	0.0	0.0	0.0	0.0	0.0
NCIH1651_LUNG	amplicon7	0.0	0.0	0.0	0.0	0.0
NCIH1651_LUNG	amplicon8	0.0	0.0	0.0	0.0	0.0
NCIH1651_LUNG	amplicon9	0.1834722222222222	0.13086805555555553	0.6377083333333333	0.0	0.04795138888888888
NCIH1693_LUNG	amplicon1	0.20625	0.4416666666666666	0.2916666666666667	0.04027777777777778	0.02013888888888889
NCIH1693_LUNG	amplicon2	0.16038973922902494	0.3469968820861678	0.49261337868480726	0.0	0.0
NCIH1693_LUNG	amplicon3	0.0	0.6081349206349207	0.0	0.3075396825396825	0.08432539682539683
NCIH1693_LUNG	amplicon4	0.535702614379085	0.061781045751634005	0.3883986928104576	0.009411764705882356	0.004705882352941178
NCIH1693_LUNG	amplicon5	0.09722222222222222	0.4791666666666667	0.42361111111111116	0.0	0.0
NCIH1693_LUNG	amplicon6	0.0	1.0	0.0	0.0	0.0
NCIH1694_LUNG	amplicon1	0.20839473540420186	0.23110352976531987	0.17807980220200528	0.15368275824385977	0.22873917438461316
NCIH1694_LUNG	amplicon2	0.0	0.0	0.0	0.0	0.0
NCIH1694_LUNG	amplicon3	0.0	0.4166666666666667	0.3333333333333333	0.1111111111111111	0.13888888888888887
NCIH1694_LUNG	amplicon4	0.0	0.25	0.5	0.0	0.25
NCIH1703_LUNG	amplicon1	0.0	0.0	0.0	0.0	0.0
NCIH1703_LUNG	amplicon2	0.15024509803921568	0.19869281045751636	0.5386437908496733	0.05980392156862745	0.052614379084967314
NCIH1703_LUNG	amplicon3	0.2642222222222222	0.12172222222222222	0.4725555555555555	0.08333333333333333	0.05816666666666666
NCIH1703_LUNG	amplicon4	0.25	0.25	0.5	0.0	0.0
NCIH1703_LUNG	amplicon5	0.0	0.0	0.0	0.0	0.0
NCIH1703_LUNG	amplicon6	0.25	0.25	0.5	0.0	0.0
NCIH1792_LUNG	amplicon10	0.14999999999999997	0.3833333333333334	0.4666666666666666	0.0	0.0
